Fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora,
24/05/23,Buenos Aires,Mujer,28,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon,
24/05/23,Tucumán,Mujer,32,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,,
24/05/23,Misiones,Mujer,20,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
24/05/23,Buenos Aires,Mujer,21,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
24/05/23,Buenos Aires,Mujer,31,Paraguaya,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
24/05/23,La Pampa,Mujer,47,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
24/05/23,Buenos Aires,Mujer,34,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
24/05/23,Buenos Aires,Mujer,43,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
24/05/23,Buenos Aires,Mujer,28,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
24/05/23,Buenos Aires,Mujer,31,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
24/05/23,Buenos Aires,Mujer,26,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
24/05/23,CABA,Mujer,23,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
24/05/23,CABA,Mujer,20,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,,Varon,
24/05/23,CABA,Mujer,17,Argentina,No,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,,
24/05/23,CABA,Mujer,27,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
24/05/23,Buenos Aires,Mujer,34,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
24/05/23,Buenos Aires,Mujer,56,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
24/05/23,Buenos Aires,Mujer,27,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
24/05/23,Buenos Aires,Mujer,42,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
24/05/23,Buenos Aires,Mujer,27,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
24/05/23,Buenos Aires,Mujer,41,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
25/05/23,Mendoza,Mujer,37,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
25/05/23,Mendoza,Mujer,34,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
25/05/23,Santa Fe,Mujer,38,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
25/05/23,Córdoba,Mujer,53,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
25/05/23,Catamarca,Mujer,59,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
25/05/23,Neuquén,Mujer,20,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
25/05/23,Corrientes,Mujer,18,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
25/05/23,Mendoza,Mujer,50,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
25/05/23,Buenos Aires,Mujer,49,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
25/05/23,Buenos Aires,Mujer,22,Argentina,Si,Si,Si,No,No,No,No,Si,No,No,No,No,Superior jerárquico,Varon,
25/05/23,Buenos Aires,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
25/05/23,Misiones,Mujer,42,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
25/05/23,Santa Fe,Mujer,38,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
25/05/23,Mendoza,Mujer,32,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
25/05/23,Tucumán,Mujer,23,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
25/05/23,Buenos Aires,Mujer,34,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
25/05/23,CABA,Mujer,42,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Mujer,
25/05/23,Buenos Aires,Mujer,15,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Padre o tutor,Varon,
25/05/23,Buenos Aires,Mujer,24,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
25/05/23,Tucumán,Mujer,30,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
25/05/23,Buenos Aires,Mujer,30,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
25/05/23,Buenos Aires,Mujer,21,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
25/05/23,Córdoba,Mujer,24,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
25/05/23,Chubut,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
25/05/23,Santa Fe,Mujer,62,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
25/05/23,Buenos Aires,Mujer,44,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
25/05/23,Corrientes,Mujer,19,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
25/05/23,Buenos Aires,Mujer,32,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
25/05/23,Chaco,Mujer,29,Argentina,Si,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon,
25/05/23,CABA,Mujer,28,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
25/05/23,CABA,Mujer,84,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
25/05/23,Buenos Aires,Mujer,42,Paraguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
25/05/23,CABA,Mujer,77,Argentina,No,Si,Si,No,Si,No,No,Si,No,No,No,Si,Superior jerárquico,Varon,
25/05/23,Buenos Aires,Mujer,42,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
25/05/23,Buenos Aires,Mujer,23,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
25/05/23,Buenos Aires,Mujer,56,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
25/05/23,Buenos Aires,Mujer,27,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
25/05/23,Buenos Aires,Mujer,55,Argentina,Si,Si,Si,No,Si,No,No,No,No,No,No,No,Otro,Varon,
25/05/23,Buenos Aires,Mujer,27,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon,
25/05/23,Buenos Aires,Mujer,37,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
25/05/23,Buenos Aires,Mujer,29,Argentina,Si,Si,Si,Si,Si,Si,No,No,Si,No,No,No,Pareja,Varon,
25/05/23,Buenos Aires,Mujer,30,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
26/05/23,Buenos Aires,Mujer,31,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
26/05/23,Buenos Aires,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
26/05/23,Buenos Aires,Mujer,19,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
26/05/23,Tucumán,Mujer,44,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
26/05/23,Tucumán,Mujer,45,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
26/05/23,Buenos Aires,Mujer,30,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,,
26/05/23,Córdoba,Mujer,49,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
26/05/23,Tucumán,Mujer,24,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
26/05/23,Santa Fe,Mujer,41,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
26/05/23,Catamarca,Mujer,39,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
26/05/23,Mendoza,Mujer,22,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
26/05/23,Chaco,Mujer,23,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
26/05/23,Santa Fe,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
26/05/23,Jujuy,Mujer,65,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon,
26/05/23,Santa Fe,Mujer,22,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
26/05/23,Buenos Aires,Mujer,60,Argentina,Si,Si,Si,No,No,No,No,Si,No,No,No,No,Otro,Varon,
26/05/23,Buenos Aires,Mujer,20,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
26/05/23,Buenos Aires,Mujer,21,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
26/05/23,Santiago Del Estero,Mujer,24,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
26/05/23,Buenos Aires,Mujer,40,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
26/05/23,Buenos Aires,Mujer,60,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
26/05/23,La Pampa,Mujer,37,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
26/05/23,Santa Fe,Mujer,40,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
26/05/23,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Mujer,29,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
26/05/23,Santiago Del Estero,Mujer,90,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon,
26/05/23,San Juan,Mujer,18,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
26/05/23,Misiones,Mujer,47,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
26/05/23,Santa Fe,Mujer,28,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
26/05/23,Neuquén,Mujer,43,Argentina,No,Si,Si,No,No,No,No,Si,No,No,No,No,Superior jerárquico,Varon,
26/05/23,San Luis,Mujer,78,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
26/05/23,Santa Fe,Mujer,39,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
26/05/23,Salta,Mujer,36,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
26/05/23,Santa Fe,Mujer,23,Argentina,Si,Si,Si,Si,No,No,No,Si,No,No,No,No,Superior jerárquico,Varon,
26/05/23,Buenos Aires,Mujer,17,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon,
26/05/23,Buenos Aires,Mujer,22,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
26/05/23,San Luis,Mujer,22,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
26/05/23,Tucumán,Mujer,34,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
26/05/23,Buenos Aires,Mujer,42,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
26/05/23,Buenos Aires,Mujer,54,Paraguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
26/05/23,Santa Fe,Mujer,17,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon,
26/05/23,Salta,Mujer,29,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
26/05/23,Sin datos,Mujer,50,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
26/05/23,Buenos Aires,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
26/05/23,CABA,Mujer,34,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
26/05/23,Buenos Aires,Mujer,40,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
26/05/23,Buenos Aires,Mujer,28,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
26/05/23,Buenos Aires,Mujer,30,Argentina,Si,Si,Si,Si,Si,No,No,No,No,No,No,No,Superior jerárquico,Varon,
26/05/23,Buenos Aires,Mujer,45,Argentina,Si,Si,No,No,Si,Si,No,No,Si,No,No,No,Ex pareja,Varon,
26/05/23,Buenos Aires,Mujer,34,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon,
26/05/23,Buenos Aires,Mujer,61,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
26/05/23,Buenos Aires,Mujer,52,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
26/05/23,Buenos Aires,Mujer,32,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
27/05/23,Córdoba,Mujer,26,Argentina,Si,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon,
27/05/23,Buenos Aires,Mujer,19,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
27/05/23,Santa Fe,Mujer,38,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
27/05/23,CABA,Mujer,31,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
27/05/23,Buenos Aires,Mujer,27,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
27/05/23,Buenos Aires,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
27/05/23,Buenos Aires,Mujer,35,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon,
27/05/23,Santa Fe,Mujer,36,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
27/05/23,Santa Fe,Mujer,39,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
27/05/23,Tucumán,Mujer,28,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
27/05/23,Buenos Aires,Mujer,68,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
27/05/23,Santa Fe,Mujer,36,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
27/05/23,Buenos Aires,Mujer,25,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
27/05/23,Catamarca,Mujer,28,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
27/05/23,Mendoza,Mujer,40,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
27/05/23,Buenos Aires,Mujer,42,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
27/05/23,Salta,Mujer,42,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
27/05/23,Santa Fe,Mujer,24,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
27/05/23,Chaco,Mujer,34,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
27/05/23,Buenos Aires,Mujer,37,Paraguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,,
27/05/23,Buenos Aires,Mujer,29,Argentina,Si,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon,
27/05/23,Corrientes,Mujer,16,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Otro,Varon,
27/05/23,CABA,Mujer,22,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
27/05/23,CABA,Mujer,38,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,Si,Otro,Varon,
27/05/23,CABA,Mujer,43,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
27/05/23,Buenos Aires,Mujer,50,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
27/05/23,Buenos Aires,Mujer,44,Argentina,No,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
27/05/23,Buenos Aires,Mujer,33,Argentina,Si,Si,Si,No,Si,Si,Si,No,No,No,No,No,Pareja,Varon,
27/05/23,Buenos Aires,Mujer,27,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
27/05/23,Buenos Aires,Mujer,58,Paraguaya,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
27/05/23,Buenos Aires,Mujer,26,Argentina,No,No,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
27/05/23,Buenos Aires,Mujer,29,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
27/05/23,Buenos Aires,Mujer,30,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
27/05/23,Buenos Aires,Mujer,35,Paraguaya,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
27/05/23,Buenos Aires,Mujer,31,Boliviana,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
27/05/23,Buenos Aires,Mujer,28,Peruana,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
28/05/23,Salta,Mujer,33,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
28/05/23,Buenos Aires,Mujer,39,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
28/05/23,Buenos Aires,Mujer,28,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
28/05/23,Misiones,Mujer,33,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
28/05/23,Buenos Aires,Mujer,45,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
28/05/23,Mendoza,Mujer,28,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
28/05/23,Santa Fe,Mujer,26,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
28/05/23,Córdoba,Mujer,34,Argentina,Si,Si,No,Si,No,Si,Si,No,No,No,No,No,Ex pareja,Varon,
28/05/23,Buenos Aires,Mujer,20,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon,
28/05/23,Córdoba,Mujer,33,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
28/05/23,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
28/05/23,Córdoba,Mujer,45,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
28/05/23,Jujuy,Mujer,28,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
28/05/23,Santa Fe,Mujer,26,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
28/05/23,Buenos Aires,Mujer,58,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Otro familiar,Varon,
28/05/23,Neuquén,Mujer,23,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
28/05/23,Buenos Aires,Mujer,33,Argentina,No,Si,Si,No,No,No,No,Si,No,No,No,No,Otro,Varon,
28/05/23,Salta,Mujer,27,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
28/05/23,Misiones,Mujer,27,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
28/05/23,Buenos Aires,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
28/05/23,Buenos Aires,Mujer,30,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
28/05/23,Neuquén,Mujer,47,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
28/05/23,San Luis,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
28/05/23,Buenos Aires,Mujer,32,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
28/05/23,Buenos Aires,Mujer,26,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
28/05/23,Buenos Aires,Mujer,52,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
28/05/23,Buenos Aires,Mujer,57,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
28/05/23,Tucumán,Mujer,62,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
28/05/23,Misiones,Mujer,20,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
28/05/23,Buenos Aires,Mujer,30,Paraguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
28/05/23,Buenos Aires,Mujer,54,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
28/05/23,Tucumán,Mujer,30,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
28/05/23,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Mujer,68,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
28/05/23,CABA,Mujer,43,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
28/05/23,CABA,Mujer,66,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
28/05/23,CABA,Mujer,26,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
28/05/23,Buenos Aires,Mujer,26,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon,
28/05/23,Buenos Aires,Mujer,19,Peruana,Si,Si,Si,No,Si,No,No,No,No,No,No,No,Otro,Varon,
28/05/23,Buenos Aires,Mujer,44,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
28/05/23,Buenos Aires,Mujer,32,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
28/05/23,Buenos Aires,Mujer,50,Peruana,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
28/05/23,Buenos Aires,Mujer,31,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
29/05/23,Buenos Aires,Mujer,20,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
29/05/23,Tucumán,Mujer,38,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
29/05/23,Misiones,Mujer,41,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
29/05/23,Tucumán,Mujer,57,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
29/05/23,Buenos Aires,Mujer,35,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
29/05/23,Entre Ríos,Mujer,60,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
29/05/23,Buenos Aires,Mujer,57,Paraguaya,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
29/05/23,Buenos Aires,Mujer,43,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
29/05/23,Buenos Aires,Mujer,27,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
29/05/23,Córdoba,Mujer,28,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
29/05/23,San Juan,Mujer,25,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
29/05/23,CABA,Mujer,17,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
29/05/23,CABA,Mujer,37,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
29/05/23,CABA,Mujer,18,Venezolana,No,No,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
29/05/23,CABA,Mujer,47,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
29/05/23,Buenos Aires,Mujer,36,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
29/05/23,Buenos Aires,Mujer,27,Paraguaya,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
29/05/23,Buenos Aires,Mujer,39,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
29/05/23,Buenos Aires,Mujer,24,Argentina,No,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
29/05/23,Buenos Aires,Mujer,39,Paraguaya,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
29/05/23,Buenos Aires,Mujer,34,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
